session_key,run_id,broad_no,review_order,rra_p,rra_q,raw_rra_p,raw_rra_q,scan_interval_rank,empirical_p_rank,interval_duration_rank,scan_strength_rank,expected_response_rank,state_dwell_rank,interval_anomaly_rank,reason_rank,reason_support_rank,scan_family_rank,persistence_family_rank,expected_response_family_rank,minute_state_family_rank,interval_anomaly_family_rank,reason_support_family_rank,scan_family_strength,persistence_family_strength,expected_response_family_strength,minute_state_family_strength,interval_anomaly_family_strength,reason_support_family_strength,family_consensus_score,family_rra_p,family_rra_q,evidence_family_count,ranking_method,evidence_repetition_score,evidence_count,n_session_minutes,eligible_review,review_qc_reason,all_zero_session,v_qc,top_interval_start,top_interval_end,top_interval_duration,observed_scan_z,empirical_p,dominant_reason,reason_set,review_note
150_19046938,150,19046938,1,9.516611833446151e-07,0.0002734621588699936,6.98769396873367e-07,0.00034886062138902855,2.0,507.0,127.0,7.0,147.0,13.0,70.0,93.0,93.0,2.0,15.0,147.0,51.0,70.0,93.0,0.998998998998999,0.9924924924924925,0.9264264264264265,0.9744744744744744,0.964964964964965,0.9534534534534534,0.9684684684684685,9.516611833446151e-07,0.0002734621588699936,6,equal_weight_family_consensus_plus_family_rra,0.9395645645645645,8,121,True,eligible,False,0,2026-05-23 17:00:00,2026-05-23 18:58:00,119,19.12598090516309,0.0049751243781094,long_zero_run,high_interval_anomaly;high_rolling_chat_deficit;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.9685, persistence evidence rank=15, adaptive scan family rank=2, expected-response deficit rank=147, minute-state mismatch rank=51, top interval duration=119min, high interval anomaly, high rolling chat deficit, long zero run, interval profile 보조 근거 포함."
160_19085934,160,19085934,2,3.5156044393916348e-09,7.020662065465095e-06,4.369491352662209e-11,8.725874231266432e-08,1.0,628.0,533.0,3.0,5.0,337.0,5.0,5.0,5.0,1.0,256.0,5.0,134.0,5.0,5.0,0.9994994994994995,0.8718718718718719,0.9974974974974975,0.9329329329329329,0.9974974974974975,0.9974974974974975,0.9661327994661328,3.5156044393916348e-09,7.020662065465095e-06,6,equal_weight_family_consensus_plus_family_rra,0.9050925925925926,8,119,True,eligible,False,0,2026-05-25 23:47:00,2026-05-26 00:37:00,51,24.72342166000928,0.0049751243781094,long_zero_run,high_interval_anomaly;high_rolling_chat_deficit;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.9661, persistence evidence rank=256, adaptive scan family rank=1, expected-response deficit rank=5, minute-state mismatch rank=134, top interval duration=51min, high interval anomaly, high rolling chat deficit, long zero run, interval profile 보조 근거 포함."
157_19082917,157,19082917,3,3.428533979426138e-07,0.00020211972777991723,1.1475032014509163e-05,0.0014165375028742067,8.0,599.0,241.0,23.0,124.0,98.0,76.0,73.0,73.0,8.0,61.0,124.0,85.0,76.0,73.0,0.995995995995996,0.9694694694694694,0.9379379379379379,0.9574574574574575,0.9619619619619619,0.9634634634634635,0.9643810477143809,3.428533979426138e-07,0.00020211972777991723,6,equal_weight_family_consensus_plus_family_rra,0.9222972972972973,8,121,True,eligible,False,0,2026-05-25 15:23:00,2026-05-25 17:00:00,98,15.6882883797763,0.0049751243781094,high_rolling_chat_deficit,high_interval_anomaly;high_rolling_chat_deficit;high_unique_deficit,"수동 검토 우선순위 근거: family consensus score=0.9644, persistence evidence rank=61, adaptive scan family rank=8, expected-response deficit rank=124, minute-state mismatch rank=85, top interval duration=98min, high interval anomaly, high rolling chat deficit, high unique deficit, interval profile 보조 근거 포함."
118_18883798,118,18883798,4,2.1417070516033346e-05,0.0019623998368374944,4.364170827860488e-07,0.00029799410726576186,7.0,230.0,141.0,21.0,247.0,80.0,107.0,150.0,150.0,7.0,32.0,247.0,79.0,107.0,150.0,0.9964964964964965,0.983983983983984,0.8763763763763763,0.9604604604604605,0.9464464464464465,0.924924924924925,0.9481147814481149,2.1417070516033346e-05,0.0019623998368374944,6,equal_weight_family_consensus_plus_family_rra,0.938501001001001,8,121,True,eligible,False,0,2026-05-14 17:05:00,2026-05-14 19:00:00,116,16.181842636917825,0.0049751243781094,long_zero_run,high_interval_anomaly;high_rolling_chat_deficit;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.9481, persistence evidence rank=32, adaptive scan family rank=7, expected-response deficit rank=247, minute-state mismatch rank=79, top interval duration=116min, high interval anomaly, high rolling chat deficit, long zero run, interval profile 보조 근거 포함."
165_19114741,165,19114741,5,7.419940449947584e-06,0.0009950680258738185,8.65318481237589e-05,0.004114383350074917,35.0,689.0,628.0,113.0,175.0,41.0,80.0,91.0,91.0,35.0,207.0,175.0,63.0,80.0,91.0,0.9824824824824825,0.8963963963963963,0.9124124124124124,0.9684684684684685,0.95995995995996,0.9544544544544544,0.9456956956956958,7.419940449947584e-06,0.0009950680258738185,6,equal_weight_family_consensus_plus_family_rra,0.8841341341341341,8,118,True,eligible,False,0,2026-05-27 16:02:00,2026-05-27 16:39:00,38,11.513114011365651,0.0049751243781094,long_zero_run,high_rolling_chat_deficit;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.9457, persistence evidence rank=207, adaptive scan family rank=35, expected-response deficit rank=175, minute-state mismatch rank=63, top interval duration=38min, high rolling chat deficit, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
43_18426065,43,18426065,6,7.5606416030725114e-06,0.0009950680258738185,0.00027430176271477823,0.00912967700235687,4.0,828.0,250.0,14.0,350.0,125.0,90.0,55.0,55.0,4.0,74.0,350.0,93.0,90.0,55.0,0.997997997997998,0.962962962962963,0.8248248248248249,0.9534534534534534,0.954954954954955,0.9724724724724725,0.9444444444444445,7.5606416030725114e-06,0.0009950680258738185,6,equal_weight_family_consensus_plus_family_rra,0.8926426426426427,8,120,True,eligible,False,0,2026-04-18 17:00:00,2026-04-18 18:36:00,97,17.59037975330365,0.0049751243781094,long_zero_run,high_interval_anomaly;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.9444, persistence evidence rank=74, adaptive scan family rank=4, expected-response deficit rank=350, minute-state mismatch rank=93, top interval duration=97min, high interval anomaly, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
44_18425875,44,18425875,7,2.3025994631795942e-05,0.0019623998368374944,0.00024425521201373813,0.008557502778797106,26.0,833.0,561.0,89.0,115.0,271.0,69.0,87.0,87.0,26.0,250.0,115.0,120.0,69.0,87.0,0.986986986986987,0.8748748748748749,0.9424424424424425,0.93993993993994,0.9654654654654655,0.9564564564564565,0.9443610276943611,2.3025994631795942e-05,0.0019623998368374944,6,equal_weight_family_consensus_plus_family_rra,0.8716841841841843,8,120,True,eligible,False,0,2026-04-18 20:28:00,2026-04-18 21:14:00,47,12.2237845425348,0.0049751243781094,long_zero_run,high_interval_anomaly;high_rolling_chat_deficit;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.9444, persistence evidence rank=250, adaptive scan family rank=26, expected-response deficit rank=115, minute-state mismatch rank=120, top interval duration=47min, high interval anomaly, high rolling chat deficit, long zero run, interval profile 보조 근거 포함."
138_18992913,138,18992913,8,1.3601638905879368e-05,0.0015530554151642463,4.588854320794691e-05,0.0027769521450384843,16.0,346.0,442.0,67.0,188.0,289.0,87.0,90.0,90.0,16.0,229.0,188.0,125.0,87.0,90.0,0.991991991991992,0.8853853853853854,0.9059059059059059,0.9374374374374375,0.9564564564564565,0.954954954954955,0.9386886886886887,1.3601638905879368e-05,0.0015530554151642463,6,equal_weight_family_consensus_plus_family_rra,0.904592092092092,8,122,True,eligible,False,0,2026-05-20 17:08:00,2026-05-20 18:09:00,62,13.309690194102728,0.0049751243781094,long_zero_run,high_interval_anomaly;high_rolling_chat_deficit;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.9387, persistence evidence rank=229, adaptive scan family rank=16, expected-response deficit rank=188, minute-state mismatch rank=125, top interval duration=62min, high interval anomaly, high rolling chat deficit, long zero run, interval profile 보조 근거 포함."
170_19136674,170,19136674,9,4.948668784138644e-05,0.0028784036071782793,6.569895019476088e-05,0.0033710969791984273,9.0,757.0,146.0,24.0,284.0,117.0,136.0,222.0,222.0,9.0,41.0,284.0,92.0,136.0,222.0,0.9954954954954955,0.9794794794794794,0.8578578578578578,0.953953953953954,0.9319319319319319,0.8888888888888888,0.9346012679346011,4.948668784138644e-05,0.0028784036071782793,6,equal_weight_family_consensus_plus_family_rra,0.8939564564564565,8,121,True,eligible,False,0,2026-05-28 17:05:00,2026-05-28 19:00:00,116,15.612170173916486,0.0049751243781094,long_zero_run,high_interval_anomaly;high_rolling_chat_deficit;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.9346, persistence evidence rank=41, adaptive scan family rank=9, expected-response deficit rank=284, minute-state mismatch rank=92, top interval duration=116min, high interval anomaly, high rolling chat deficit, long zero run, interval profile 보조 근거 포함."
33_18360739,33,18360739,10,6.219488821254321e-06,0.0009950680258738185,0.00018357742363480533,0.007475160522110252,28.0,791.0,330.0,91.0,128.0,268.0,151.0,201.0,201.0,28.0,159.0,128.0,119.0,151.0,201.0,0.985985985985986,0.9204204204204204,0.9359359359359359,0.9404404404404404,0.9244244244244244,0.8993993993993994,0.9344344344344345,6.219488821254321e-06,0.0009950680258738185,6,equal_weight_family_consensus_plus_family_rra,0.8756256256256256,8,121,True,eligible,False,0,2026-04-14 23:00:00,2026-04-15 00:20:00,81,12.178419053994425,0.0049751243781094,high_rolling_chat_deficit,high_interval_anomaly;high_rolling_chat_deficit;high_unique_deficit,"수동 검토 우선순위 근거: family consensus score=0.9344, persistence evidence rank=159, adaptive scan family rank=28, expected-response deficit rank=128, minute-state mismatch rank=119, top interval duration=81min, high interval anomaly, high rolling chat deficit, high unique deficit, interval profile 보조 근거 포함."
40_18407163,40,18407163,11,1.5884937875233695e-05,0.0016695905756232469,5.267558938554598e-05,0.0029220320000815365,17.0,818.0,224.0,71.0,235.0,275.0,198.0,189.0,189.0,17.0,107.0,235.0,123.0,198.0,189.0,0.9914914914914915,0.9464464464464465,0.8823823823823824,0.9384384384384384,0.9009009009009009,0.9054054054054054,0.9275108441775108,1.5884937875233695e-05,0.0016695905756232469,6,equal_weight_family_consensus_plus_family_rra,0.8731856856856857,8,121,True,eligible,False,0,2026-04-17 17:00:00,2026-04-17 18:41:00,102,12.81432089769829,0.0049751243781094,high_chat_deficit,high_chat_deficit;high_rolling_chat_deficit;high_unique_deficit,"수동 검토 우선순위 근거: family consensus score=0.9275, persistence evidence rank=107, adaptive scan family rank=17, expected-response deficit rank=235, minute-state mismatch rank=123, top interval duration=102min, high chat deficit, high rolling chat deficit, high unique deficit, interval profile 보조 근거 포함."
150_19047358,150,19047358,12,4.353585946794606e-05,0.002689442008550909,0.0006245098056886322,0.017321473360558313,89.0,508.0,784.0,246.0,140.0,133.0,106.0,177.0,177.0,89.0,278.0,140.0,94.0,106.0,177.0,0.9554554554554554,0.8608608608608609,0.92992992992993,0.9529529529529529,0.9469469469469469,0.9114114114114114,0.9262595929262595,4.353585946794606e-05,0.002689442008550909,6,equal_weight_family_consensus_plus_family_rra,0.8634259259259259,8,120,True,eligible,False,0,2026-05-23 18:33:00,2026-05-23 18:57:00,25,8.686814308805578,0.0049751243781094,long_zero_run,high_rolling_chat_deficit;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.9263, persistence evidence rank=278, adaptive scan family rank=89, expected-response deficit rank=140, minute-state mismatch rank=94, top interval duration=25min, high rolling chat deficit, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
101_18815637,101,18815637,13,0.0002157834325276371,0.008015795231545405,9.496839889851219e-06,0.0012643459506688588,10.0,6.0,293.0,35.0,363.0,203.0,111.0,190.0,190.0,10.0,114.0,363.0,108.0,111.0,190.0,0.994994994994995,0.9429429429429429,0.8183183183183182,0.9459459459459459,0.9444444444444444,0.9049049049049049,0.9252585919252585,0.0002157834325276371,0.008015795231545405,6,equal_weight_family_consensus_plus_family_rra,0.9242367367367367,8,121,True,eligible,False,0,2026-05-10 15:06:00,2026-05-10 16:31:00,86,14.96049553821583,0.0049751243781094,long_zero_run,high_interval_anomaly;high_rolling_chat_deficit;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.9253, persistence evidence rank=114, adaptive scan family rank=10, expected-response deficit rank=363, minute-state mismatch rank=108, top interval duration=86min, high interval anomaly, high rolling chat deficit, long zero run, interval profile 보조 근거 포함."
116_18871419,116,18871419,14,2.3584174303505192e-05,0.0019623998368374944,1.2058656759570112e-05,0.0014165375028742067,22.0,205.0,327.0,84.0,251.0,374.0,147.0,136.0,136.0,22.0,201.0,251.0,142.0,147.0,136.0,0.988988988988989,0.8993993993993994,0.8743743743743744,0.928928928928929,0.9264264264264265,0.9319319319319319,0.9250083416750083,2.3584174303505192e-05,0.0019623998368374944,6,equal_weight_family_consensus_plus_family_rra,0.9032782782782782,8,121,True,eligible,False,0,2026-05-13 23:00:00,2026-05-14 00:20:00,81,12.501478578129625,0.0049751243781094,high_rolling_chat_deficit,high_chat_deficit;high_interval_anomaly;high_rolling_chat_deficit,"수동 검토 우선순위 근거: family consensus score=0.925, persistence evidence rank=201, adaptive scan family rank=22, expected-response deficit rank=251, minute-state mismatch rank=142, top interval duration=81min, high chat deficit, high interval anomaly, high rolling chat deficit, interval profile 보조 근거 포함."
158_19084599,158,19084599,15,2.3025994631795942e-05,0.0019623998368374944,7.582472079499167e-05,0.003718304685603007,29.0,608.0,253.0,93.0,173.0,290.0,250.0,215.0,215.0,29.0,130.0,173.0,126.0,250.0,215.0,0.9854854854854855,0.934934934934935,0.9134134134134134,0.9369369369369369,0.8748748748748749,0.8923923923923924,0.9230063396730063,2.3025994631795942e-05,0.0019623998368374944,6,equal_weight_family_consensus_plus_family_rra,0.880442942942943,8,121,True,eligible,False,0,2026-05-25 17:00:00,2026-05-25 18:35:00,96,12.100504205595188,0.0049751243781094,high_rolling_chat_deficit,high_chat_deficit;high_rolling_chat_deficit;high_unique_deficit,"수동 검토 우선순위 근거: family consensus score=0.923, persistence evidence rank=130, adaptive scan family rank=29, expected-response deficit rank=173, minute-state mismatch rank=126, top interval duration=96min, high chat deficit, high rolling chat deficit, high unique deficit, interval profile 보조 근거 포함."
133_18973946,133,18973946,16,0.000547991076651669,0.01624656026782675,0.0009383326590645055,0.02204529788413903,27.0,286.0,570.0,90.0,152.0,650.0,84.0,88.0,88.0,27.0,424.0,152.0,243.0,84.0,88.0,0.9864864864864865,0.7877877877877878,0.9239239239239239,0.8783783783783784,0.9579579579579579,0.955955955955956,0.9150817484150817,0.000547991076651669,0.01624656026782675,6,equal_weight_family_consensus_plus_family_rra,0.8781906906906907,8,122,True,eligible,False,0,2026-05-19 15:00:00,2026-05-19 15:44:00,45,12.186851582003314,0.0049751243781094,long_zero_run,high_rolling_chat_deficit;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.9151, persistence evidence rank=424, adaptive scan family rank=27, expected-response deficit rank=152, minute-state mismatch rank=243, top interval duration=45min, high rolling chat deficit, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
136_18981954,136,18981954,17,0.00020530208105809593,0.008012561372169684,0.001182741471543568,0.02595532657881874,196.0,323.0,879.0,434.0,118.0,111.0,158.0,119.0,119.0,196.0,360.0,118.0,89.0,158.0,119.0,0.9019019019019019,0.8198198198198199,0.9409409409409409,0.9554554554554554,0.9209209209209209,0.9404404404404404,0.9132465799132464,0.00020530208105809593,0.008012561372169684,6,equal_weight_family_consensus_plus_family_rra,0.8537287287287287,8,109,True,eligible,False,0,2026-05-20 00:29:00,2026-05-20 00:46:00,18,6.397367561951752,0.0049751243781094,high_rolling_chat_deficit,high_chat_deficit;high_rolling_chat_deficit;high_unique_deficit,"수동 검토 우선순위 근거: family consensus score=0.9132, persistence evidence rank=360, adaptive scan family rank=196, expected-response deficit rank=118, minute-state mismatch rank=89, top interval duration=18min, high chat deficit, high rolling chat deficit, high unique deficit, interval profile 보조 근거 포함."
102_18817787,102,18817787,18,0.0005908003135612535,0.01709895979973657,1.3250662242376936e-05,0.0014700873610014856,6.0,23.0,188.0,19.0,565.0,118.0,141.0,225.0,225.0,6.0,54.0,565.0,91.0,141.0,225.0,0.996996996996997,0.972972972972973,0.7172172172172172,0.9544544544544544,0.9294294294294294,0.8873873873873874,0.9097430764097432,0.0005908003135612535,0.01709895979973657,6,equal_weight_family_consensus_plus_family_rra,0.919607107107107,8,121,True,eligible,False,0,2026-05-10 17:08:00,2026-05-10 18:55:00,108,16.45382906667803,0.0049751243781094,long_zero_run,high_interval_anomaly;high_rolling_chat_deficit;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.9097, persistence evidence rank=54, adaptive scan family rank=6, expected-response deficit rank=565, minute-state mismatch rank=91, top interval duration=108min, high interval anomaly, high rolling chat deficit, long zero run, interval profile 보조 근거 포함."
167_19122020,167,19122020,19,5.727119973685667e-05,0.002919987105848338,0.00022508427674285014,0.008436211228985606,20.0,720.0,340.0,81.0,141.0,326.0,177.0,279.0,279.0,20.0,245.0,141.0,291.0,177.0,279.0,0.98998998998999,0.8773773773773774,0.9294294294294294,0.8543543543543544,0.9114114114114114,0.8603603603603603,0.9038204871538206,5.727119973685667e-05,0.002919987105848338,6,equal_weight_family_consensus_plus_family_rra,0.8696196196196196,8,120,True,eligible,False,0,2026-05-27 20:41:00,2026-05-27 21:59:00,79,12.635334544677075,0.0049751243781094,long_zero_run,high_interval_anomaly;high_rolling_chat_deficit;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.9038, persistence evidence rank=245, adaptive scan family rank=20, expected-response deficit rank=141, minute-state mismatch rank=291, top interval duration=79min, high interval anomaly, high rolling chat deficit, long zero run, interval profile 보조 근거 포함."
161_19099748,161,19099748,20,4.281552201772856e-05,0.002689442008550909,6.583514381008446e-05,0.0033710969791984273,3.0,646.0,167.0,13.0,781.0,139.0,104.0,132.0,132.0,3.0,52.0,781.0,96.0,104.0,132.0,0.9984984984984985,0.973973973973974,0.6091091091091091,0.9519519519519519,0.9479479479479479,0.933933933933934,0.9025692359025692,4.281552201772856e-05,0.002689442008550909,6,equal_weight_family_consensus_plus_family_rra,0.8758133133133132,8,121,True,eligible,False,0,2026-05-26 15:00:00,2026-05-26 16:51:00,112,17.90992810125509,0.0049751243781094,long_zero_run,high_rolling_chat_deficit;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.9026, persistence evidence rank=52, adaptive scan family rank=3, expected-response deficit rank=781, minute-state mismatch rank=96, top interval duration=112min, high rolling chat deficit, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
150_19046555,150,19046555,21,5.161483529385048e-05,0.0028784036071782793,0.00013115063794586485,0.00582017386617538,46.0,504.0,503.0,142.0,245.0,400.0,212.0,237.0,237.0,46.0,286.0,245.0,146.0,212.0,237.0,0.9769769769769769,0.8568568568568569,0.8773773773773774,0.9269269269269269,0.8938938938938938,0.8813813813813813,0.9022355689022353,5.161483529385048e-05,0.0028784036071782793,6,equal_weight_family_consensus_plus_family_rra,0.8567942942942943,8,122,True,eligible,False,0,2026-05-23 17:00:00,2026-05-23 17:54:00,55,10.865712473908754,0.0049751243781094,long_zero_run,high_rolling_chat_deficit;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.9022, persistence evidence rank=286, adaptive scan family rank=46, expected-response deficit rank=245, minute-state mismatch rank=146, top interval duration=55min, high rolling chat deficit, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
145_19026213,145,19026213,22,0.00042869143079833335,0.013808012698455996,4.345525250418355e-05,0.0027769521450384843,19.0,439.0,172.0,77.0,407.0,191.0,259.0,130.0,130.0,19.0,100.0,407.0,276.0,259.0,130.0,0.9904904904904905,0.94994994994995,0.7962962962962963,0.8618618618618619,0.8703703703703703,0.934934934934935,0.9006506506506508,0.00042869143079833335,0.013808012698455996,6,equal_weight_family_consensus_plus_family_rra,0.8940190190190189,8,122,True,eligible,False,0,2026-05-22 15:04:00,2026-05-22 16:54:00,111,12.68136652168059,0.0049751243781094,long_zero_run,high_interval_anomaly;high_rolling_chat_deficit;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.9007, persistence evidence rank=100, adaptive scan family rank=19, expected-response deficit rank=407, minute-state mismatch rank=276, top interval duration=111min, high interval anomaly, high rolling chat deficit, long zero run, interval profile 보조 근거 포함."
38_18394862,38,18394862,23,0.0003079077291785405,0.010601581640854231,0.0012101296130008466,0.02598525631357732,39.0,812.0,265.0,122.0,556.0,276.0,197.0,159.0,159.0,39.0,134.0,556.0,122.0,197.0,159.0,0.9804804804804805,0.9329329329329329,0.7217217217217218,0.938938938938939,0.9014014014014013,0.9204204204204204,0.8993159826493159,0.0003079077291785405,0.010601581640854231,6,equal_weight_family_consensus_plus_family_rra,0.8482232232232232,8,121,True,eligible,False,0,2026-04-16 20:29:00,2026-04-16 22:00:00,92,11.23449266332211,0.0049751243781094,high_chat_deficit,high_chat_deficit;high_rolling_chat_deficit;high_unique_deficit,"수동 검토 우선순위 근거: family consensus score=0.8993, persistence evidence rank=134, adaptive scan family rank=39, expected-response deficit rank=556, minute-state mismatch rank=122, top interval duration=92min, high chat deficit, high rolling chat deficit, high unique deficit, interval profile 보조 근거 포함."
80_18694449,80,18694449,24,0.0009291039215642162,0.024181325266314547,0.0005036744072772761,0.014662097355410453,77.0,849.0,526.0,226.0,104.0,237.0,217.0,113.0,113.0,77.0,463.0,104.0,290.0,217.0,113.0,0.9614614614614615,0.7682682682682682,0.9479479479479479,0.8548548548548549,0.8913913913913913,0.9434434434434434,0.8945612278945613,0.0009291039215642162,0.024181325266314547,6,equal_weight_family_consensus_plus_family_rra,0.8530405405405406,8,61,True,eligible,False,0,2026-05-03 20:30:00,2026-05-03 21:21:00,52,8.986507285902665,0.0049751243781094,high_rolling_chat_deficit,high_chat_deficit;high_rolling_chat_deficit;high_unique_deficit,"수동 검토 우선순위 근거: family consensus score=0.8946, persistence evidence rank=463, adaptive scan family rank=77, expected-response deficit rank=104, minute-state mismatch rank=290, top interval duration=52min, high chat deficit, high rolling chat deficit, high unique deficit, interval profile 보조 근거 포함."
163_19100676,163,19100676,25,0.00013815218315833193,0.005869998080152955,0.001161956932500233,0.02578253326892184,64.0,662.0,481.0,190.0,259.0,525.0,265.0,165.0,165.0,64.0,337.0,259.0,177.0,265.0,165.0,0.967967967967968,0.8313313313313313,0.8703703703703703,0.9114114114114114,0.8673673673673674,0.9174174174174174,0.8943109776443111,0.00013815218315833193,0.005869998080152955,6,equal_weight_family_consensus_plus_family_rra,0.8366491491491492,8,120,True,eligible,False,0,2026-05-26 21:03:00,2026-05-26 21:59:00,57,9.71475993306596,0.0049751243781094,high_chat_deficit,high_chat_deficit;high_rolling_chat_deficit;high_unique_deficit,"수동 검토 우선순위 근거: family consensus score=0.8943, persistence evidence rank=337, adaptive scan family rank=64, expected-response deficit rank=259, minute-state mismatch rank=177, top interval duration=57min, high chat deficit, high rolling chat deficit, high unique deficit, interval profile 보조 근거 포함."
169_19133886,169,19133886,26,0.0015841344178434613,0.03476391683992739,0.0037764056611542104,0.05545207430385999,94.0,739.0,801.0,256.0,337.0,147.0,133.0,81.0,81.0,94.0,525.0,337.0,98.0,133.0,81.0,0.9529529529529529,0.7372372372372372,0.8313313313313313,0.950950950950951,0.9334334334334334,0.9594594594594594,0.8942275608942275,0.0015841344178434613,0.03476391683992739,6,equal_weight_family_consensus_plus_family_rra,0.8380880880880881,8,62,True,eligible,False,0,2026-05-28 15:36:00,2026-05-28 15:59:00,24,8.627454786441714,0.0049751243781094,long_zero_run,high_interval_anomaly;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.8942, persistence evidence rank=525, adaptive scan family rank=94, expected-response deficit rank=337, minute-state mismatch rank=98, top interval duration=24min, high interval anomaly, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
165_19116981,165,19116981,27,0.0009698412641805608,0.024830423135494616,0.013900124956504728,0.1309365544251884,150.0,697.0,1050.0,354.0,28.0,667.0,31.0,80.0,80.0,150.0,770.0,28.0,249.0,31.0,80.0,0.924924924924925,0.6146146146146146,0.985985985985986,0.8753753753753754,0.9844844844844844,0.95995995995996,0.8908908908908909,0.0009698412641805608,0.024830423135494616,6,equal_weight_family_consensus_plus_family_rra,0.8087462462462462,8,120,True,eligible,False,0,2026-05-27 16:49:00,2026-05-27 16:59:00,11,7.309302565053916,0.0049751243781094,long_zero_run,high_interval_anomaly;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.8909, persistence evidence rank=770, adaptive scan family rank=150, expected-response deficit rank=28, minute-state mismatch rank=249, top interval duration=11min, high interval anomaly, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
102_18815637,102,18815637,28,0.00024593582983776943,0.008929706403382283,0.0012047565004901363,0.02598525631357732,66.0,16.0,665.0,197.0,344.0,476.0,149.0,241.0,241.0,66.0,371.0,344.0,154.0,149.0,241.0,0.9669669669669669,0.8143143143143143,0.8278278278278278,0.9229229229229229,0.9254254254254254,0.8793793793793794,0.8894728061394729,0.00024593582983776943,0.008929706403382283,6,equal_weight_family_consensus_plus_family_rra,0.8652402402402403,8,119,True,eligible,False,0,2026-05-10 18:11:00,2026-05-10 18:43:00,33,9.46664480732686,0.0049751243781094,high_rolling_chat_deficit,high_interval_anomaly;high_rolling_chat_deficit;high_rolling_zero_rate,"수동 검토 우선순위 근거: family consensus score=0.8895, persistence evidence rank=371, adaptive scan family rank=66, expected-response deficit rank=344, minute-state mismatch rank=154, top interval duration=33min, high interval anomaly, high rolling chat deficit, high rolling zero rate, interval profile 보조 근거 포함."
111_18851869,111,18851869,29,0.000914082558934148,0.024181325266314547,0.0010005272069943186,0.023233172469391328,101.0,129.0,643.0,267.0,182.0,655.0,154.0,161.0,161.0,101.0,486.0,182.0,246.0,154.0,161.0,0.9494494494494494,0.7567567567567568,0.9089089089089089,0.8768768768768769,0.9229229229229229,0.9194194194194194,0.8890557223890557,0.000914082558934148,0.024181325266314547,6,equal_weight_family_consensus_plus_family_rra,0.8566066066066067,8,121,True,eligible,False,0,2026-05-12 21:25:00,2026-05-12 22:00:00,36,8.450107166739551,0.0049751243781094,high_chat_deficit,high_chat_deficit;high_rolling_chat_deficit;high_unique_deficit,"수동 검토 우선순위 근거: family consensus score=0.8891, persistence evidence rank=486, adaptive scan family rank=101, expected-response deficit rank=182, minute-state mismatch rank=246, top interval duration=36min, high chat deficit, high rolling chat deficit, high unique deficit, interval profile 보조 근거 포함."
118_18887795,118,18887795,30,0.0009909539325699472,0.025049810168888412,0.0012489291888828588,0.026533102023394352,57.0,241.0,668.0,176.0,403.0,564.0,120.0,107.0,107.0,57.0,468.0,403.0,198.0,120.0,107.0,0.9714714714714715,0.7657657657657657,0.7982982982982982,0.9009009009009009,0.93993993993994,0.9464464464464465,0.8871371371371372,0.0009909539325699472,0.025049810168888412,6,equal_weight_family_consensus_plus_family_rra,0.8538538538538538,8,121,True,eligible,False,0,2026-05-14 18:28:00,2026-05-14 19:00:00,33,10.116568296111613,0.0049751243781094,long_zero_run,high_interval_anomaly;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.8871, persistence evidence rank=468, adaptive scan family rank=57, expected-response deficit rank=403, minute-state mismatch rank=198, top interval duration=33min, high interval anomaly, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
